,Unnamed: 0,source,word,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale,aoa_mean,aoa_sd,aoa_mean_scale,tasa_1,tasa_2,tasa_3,Has_freq,Has_aoa,Filter,score
1975,4310,3k,melt,3,1.098612289,8.80140916,5.47,2.09,2.188,16,13,10,TRUE,TRUE,TRUE,6.58870458
2086,6413,3k,sleeve,2,0.693147181,9.243773377,4.94,2.13,1.976,3,11,10,TRUE,TRUE,TRUE,6.597886689
1842,6745,3k,spend,6,1.791759469,8.045182537,6.44,2.5,2.576,28,50,61,TRUE,TRUE,TRUE,6.598591269
1926,4144,3k,lump,4,1.386294361,8.487546753,5.89,2.38,2.356,8,15,11,TRUE,TRUE,TRUE,6.599773377
1735,3139,3k,hatch,9,2.197224577,7.60281832,7,3.03,2.8,18,13,14,TRUE,TRUE,TRUE,6.60140916
1684,7566,3k,throne,11,2.397895273,7.383885708,7.28,2.32,2.912,3,4,8,TRUE,TRUE,TRUE,6.603942854
1879,7128,3k,strength,5,1.609437912,8.244096157,6.21,2.53,2.484,6,18,33,TRUE,TRUE,TRUE,6.606048079
1877,3024,3k,guest,5,1.609437912,8.244096157,6.21,3.17,2.484,0,9,11,TRUE,TRUE,TRUE,6.606048079
1875,81,3k,art,5,1.609437912,8.244096157,6.21,2.32,2.484,41,25,38,TRUE,TRUE,TRUE,6.606048079
1878,5931,3k,scrape,5,1.609437912,8.244096157,6.21,2.94,2.484,1,6,5,TRUE,TRUE,TRUE,6.606048079
1884,1765,3k,ditch,5,1.609437912,8.244096157,6.22,2.16,2.488,11,8,13,TRUE,TRUE,TRUE,6.610048079
1808,2881,3k,grand,7,1.945910149,7.877003467,6.68,2.31,2.672,17,15,25,TRUE,TRUE,TRUE,6.610501734
1847,7123,3k,stream,6,1.791759469,8.045182537,6.47,2.59,2.588,24,75,75,TRUE,TRUE,TRUE,6.610591269
1690,7826,3k,trot,11,2.397895273,7.383885708,7.3,2.23,2.92,3,4,4,TRUE,TRUE,TRUE,6.611942854
1982,7699,3k,toot,3,1.098612289,8.80140916,5.53,3.42,2.212,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,6.61270458
1934,6599,lcnl,snore,4,1.386294361,8.487546753,5.94,2.04,2.376,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,6.619773376
2099,223,3k,bathe,2,0.693147181,9.243773377,5,2.11,2,0,2,3,TRUE,TRUE,TRUE,6.621886689
2100,5188,3k,pour,2,0.693147181,9.243773377,5,1.88,2,5,10,10,TRUE,TRUE,TRUE,6.621886689
2101,6035,3k,self,2,0.693147181,9.243773377,5,1.89,2,7,3,3,TRUE,TRUE,TRUE,6.621886689
2102,6806,3k,sponge,2,0.693147181,9.243773377,5,2.05,2,1,1,2,TRUE,TRUE,TRUE,6.621886689
1893,7465,3k,test,5,1.609437912,8.244096157,6.26,1.45,2.504,40,55,58,TRUE,TRUE,TRUE,6.626048079
1991,7050,3k,stir,3,1.098612289,8.80140916,5.58,3.29,2.232,3,6,9,TRUE,TRUE,TRUE,6.63270458
1995,4232,3k,map,3,1.098612289,8.80140916,5.6,2.06,2.24,91,74,106,TRUE,TRUE,TRUE,6.64070458
2109,3485,3k,itch,2,0.693147181,9.243773377,5.05,1.08,2.02,6,2,3,TRUE,TRUE,TRUE,6.641886689
1854,6085,3k,shame,6,1.791759469,8.045182537,6.55,2.37,2.62,10,10,14,TRUE,TRUE,TRUE,6.642591269
1938,2100,3k,fail,4,1.386294361,8.487546753,6,1.61,2.4,1,4,4,TRUE,TRUE,TRUE,6.643773377
1940,7011,3k,steer,4,1.386294361,8.487546753,6,1.63,2.4,3,4,9,TRUE,TRUE,TRUE,6.643773377
1939,5725,3k,rub,4,1.386294361,8.487546753,6,2.89,2.4,31,17,16,TRUE,TRUE,TRUE,6.643773377
2318,649,3k,breathe,1,0,10,4.11,1.88,1.644,30,37,39,TRUE,TRUE,TRUE,6.644
2000,4257,lcnl,mashed,3,1.098612289,8.80140916,5.61,2.73,2.244,1,1,2,TRUE,TRUE,TRUE,6.64470458
1770,5731,3k,rude,9,2.197224577,7.60281832,7.11,2.51,2.844,3,5,4,TRUE,TRUE,TRUE,6.64540916
2003,788,3k,bunk,3,1.098612289,8.80140916,5.62,2.52,2.248,0,8,7,TRUE,TRUE,TRUE,6.64870458
1860,7942,3k,type,6,1.791759469,8.045182537,6.58,2.46,2.632,2,19,25,TRUE,TRUE,TRUE,6.654591269
1794,3833,3k,lane,8,2.079441542,7.73132013,7,2.85,2.8,8,9,12,TRUE,TRUE,TRUE,6.665660065
1795,4599,3k,net,8,2.079441542,7.73132013,7,2.9,2.8,34,28,28,TRUE,TRUE,TRUE,6.665660065
2018,1361,3k,cost,3,1.098612289,8.80140916,5.67,1.88,2.268,30,23,24,TRUE,TRUE,TRUE,6.66870458
1664,960,3k,chance,14,2.63905733,7.120776844,7.78,2.1,3.112,51,90,100,TRUE,TRUE,TRUE,6.672388422
1907,6617,3k,snug,5,1.609437912,8.244096157,6.38,2.7,2.552,6,8,4,TRUE,TRUE,TRUE,6.674048079
1750,4727,3k,oil,10,2.302585093,7.487869534,7.33,2.63,2.932,48,58,79,TRUE,TRUE,TRUE,6.675934767
1915,6981,3k,state,5,1.609437912,8.244096157,6.39,2.59,2.556,29,57,96,TRUE,TRUE,TRUE,6.678048079
2333,295,3k,bench,1,0,10,4.21,1.81,1.684,55,30,29,TRUE,TRUE,TRUE,6.684
1670,8504,lcnl,yap,14,2.63905733,7.120776844,7.83,2.31,3.132,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,6.692388422
2028,7146,lcnl,strings,3,1.098612289,8.80140916,5.74,2.26,2.296,5,10,13,TRUE,TRUE,TRUE,6.69670458
2027,256,3k,beast,3,1.098612289,8.80140916,5.74,2.79,2.296,26,13,12,TRUE,TRUE,TRUE,6.69670458
1849,176,3k,bar,7,1.945910149,7.877003467,6.9,2.62,2.76,39,28,34,TRUE,TRUE,TRUE,6.698501734
2129,2986,3k,gross,2,0.693147181,9.243773377,5.21,2.92,2.084,2,0,1,TRUE,TRUE,TRUE,6.705886689
2130,5693,lcnl,ropes,2,0.693147181,9.243773377,5.21,1.65,2.084,14,20,13,TRUE,TRUE,TRUE,6.705886689
1963,8236,3k,whack,4,1.386294361,8.487546753,6.16,3.48,2.464,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,6.707773377
2143,947,3k,chain,2,0.693147181,9.243773377,5.22,2.13,2.088,15,19,24,TRUE,TRUE,TRUE,6.709886689
1887,371,3k,blade,6,1.791759469,8.045182537,6.72,1.99,2.688,7,6,9,TRUE,TRUE,TRUE,6.710591269
1965,6441,3k,slip,4,1.386294361,8.487546753,6.17,2.6,2.468,13,21,23,TRUE,TRUE,TRUE,6.711773377
2345,404,3k,bleed,1,0,10,4.28,1.56,1.712,1,1,1,TRUE,TRUE,TRUE,6.712
2042,2563,3k,fry,3,1.098612289,8.80140916,5.79,1.69,2.316,9,4,4,TRUE,TRUE,TRUE,6.71670458
2043,4888,lcnl,peek,3,1.098612289,8.80140916,5.79,3.01,2.316,49,11,4,TRUE,TRUE,TRUE,6.71670458
1890,4062,3k,log,6,1.791759469,8.045182537,6.74,3.18,2.696,53,51,42,TRUE,TRUE,TRUE,6.718591269
2144,5336,lcnl,purr,2,0.693147181,9.243773377,5.25,2.53,2.1,5,3,2,TRUE,TRUE,TRUE,6.721886689
1967,886,3k,card,4,1.386294361,8.487546753,6.2,2.26,2.48,53,45,28,TRUE,TRUE,TRUE,6.723773377
1743,6762,3k,spike,11,2.397895273,7.383885708,7.58,3.67,3.032,0,9,6,TRUE,TRUE,TRUE,6.723942854
1897,6490,lcnl,slurp,6,1.791759469,8.045182537,6.76,3.11,2.704,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,6.726591269
1971,2425,3k,fog,4,1.386294361,8.487546753,6.21,2.2,2.484,26,27,27,TRUE,TRUE,TRUE,6.727773377
1792,7881,3k,tune,9,2.197224577,7.60281832,7.32,3.07,2.928,9,13,18,TRUE,TRUE,TRUE,6.72940916
2050,6566,3k,sneak,3,1.098612289,8.80140916,5.83,2.53,2.332,4,4,8,TRUE,TRUE,TRUE,6.73270458
1830,3899,3k,lean,8,2.079441542,7.73132013,7.17,2.66,2.868,1,11,13,TRUE,TRUE,TRUE,6.733660065
1904,7637,3k,tin,6,1.791759469,8.045182537,6.79,2.32,2.716,32,19,28,TRUE,TRUE,TRUE,6.738591269
1936,5181,3k,pouch,5,1.609437912,8.244096157,6.56,2.41,2.624,26,14,7,TRUE,TRUE,TRUE,6.746048079
1978,858,3k,calm,4,1.386294361,8.487546753,6.26,2.18,2.504,4,24,35,TRUE,TRUE,TRUE,6.747773377
2369,19,3k,age,1,0,10,4.38,1.36,1.752,29,62,91,TRUE,TRUE,TRUE,6.752
1979,4876,3k,pearl,4,1.386294361,8.487546753,6.275002,2.1,2.5100008,0,12,8,TRUE,TRUE,TRUE,6.753774177
2375,3233,3k,hers,1,0,10,4.388713,1.48,1.7554852,10,15,12,TRUE,TRUE,TRUE,6.7554852
1981,7917,lcnl,twig,4,1.386294361,8.487546753,6.28,3.03,2.512,3,4,5,TRUE,TRUE,TRUE,6.755773377
2060,1048,3k,chip,3,1.098612289,8.80140916,5.89,2.35,2.356,57,12,17,TRUE,TRUE,TRUE,6.75670458
2058,61,3k,ape,3,1.098612289,8.80140916,5.89,2.64,2.356,19,11,2,TRUE,TRUE,TRUE,6.75670458
1809,6284,3k,silk,9,2.197224577,7.60281832,7.39,2.5,2.956,8,14,18,TRUE,TRUE,TRUE,6.75740916
1937,503,3k,boil,5,1.609437912,8.244096157,6.6,1.79,2.64,0,4,4,TRUE,TRUE,TRUE,6.762048079
2169,2216,3k,fifth,2,0.693147181,9.243773377,5.3585,2.32,2.1434,11,16,20,TRUE,TRUE,TRUE,6.765286689
2171,6320,3k,sixth,2,0.693147181,9.243773377,5.3585,1.97,2.1434,5,12,10,TRUE,TRUE,TRUE,6.765286689
2377,7385,3k,tape,1,0,10,4.42,1.43,1.768,51,27,15,TRUE,TRUE,TRUE,6.768
2183,5819,3k,sauce,2,0.693147181,9.243773377,5.37,2.24,2.148,1,3,4,TRUE,TRUE,TRUE,6.769886689
2177,1664,3k,death,2,0.693147181,9.243773377,5.37,1.8,2.148,15,44,79,TRUE,TRUE,TRUE,6.769886689
2173,1013,3k,chess,2,0.693147181,9.243773377,5.37,2.03,2.148,0,1,2,TRUE,TRUE,TRUE,6.769886689
1950,6992,3k,steak,5,1.609437912,8.244096157,6.63,1.57,2.652,5,9,6,TRUE,TRUE,TRUE,6.774048079
1850,4840,3k,patch,8,2.079441542,7.73132013,7.28,2.63,2.912,22,31,21,TRUE,TRUE,TRUE,6.777660065
2076,3967,3k,lid,3,1.098612289,8.80140916,5.95,3.09,2.38,16,14,13,TRUE,TRUE,TRUE,6.78070458
1615,6732,3k,speck,19,2.944438979,6.78760412,8.48,3.61,3.392,4,5,3,TRUE,TRUE,TRUE,6.78580206
2194,5994,3k,seal,2,0.693147181,9.243773377,5.42,1.87,2.168,49,24,16,TRUE,TRUE,TRUE,6.789886689
2188,243,3k,beak,2,0.693147181,9.243773377,5.42,2.73,2.168,6,7,9,TRUE,TRUE,TRUE,6.789886689
1701,5945,3k,screech,15,2.708050201,7.045505317,8.17,2.96,3.268,0,3,5,TRUE,TRUE,TRUE,6.790752659
1923,2142,3k,fault,6,1.791759469,8.045182537,6.94,2.84,2.776,8,28,31,TRUE,TRUE,TRUE,6.798591269
2080,4804,3k,palm,3,1.098612289,8.80140916,6,2.83,2.4,2,22,33,TRUE,TRUE,TRUE,6.80070458
1734,6874,3k,spy,13,2.564949357,7.201628967,8,2.81,3.2,3,8,10,TRUE,TRUE,TRUE,6.800814484
1835,973,3k,charge,9,2.197224577,7.60281832,7.5,3.2,3,21,25,38,TRUE,TRUE,TRUE,6.80140916
2212,7132,3k,stretch,2,0.693147181,9.243773377,5.47,2.17,2.188,11,16,27,TRUE,TRUE,TRUE,6.809886689
2007,202,3k,base,4,1.386294361,8.487546753,6.42,2.57,2.568,20,26,31,TRUE,TRUE,TRUE,6.811773377
2387,319,3k,bib,1,0,10,4.53,4.25,1.812,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,6.812
2390,8083,3k,wag,1,0,10,4.53,1.9,1.812,3,3,1,TRUE,TRUE,TRUE,6.812
1837,7263,3k,swap,9,2.197224577,7.60281832,7.53,3.36,3.012,15,4,5,TRUE,TRUE,TRUE,6.81340916
2012,340,3k,bill,4,1.386294361,8.487546753,6.4242,2.07,2.56968,442,263,117,TRUE,TRUE,TRUE,6.813453377
1959,1174,3k,clerk,5,1.609437912,8.244096157,6.74,2.6,2.696,13,11,10,TRUE,TRUE,TRUE,6.818048079
1901,4585,lcnl,neigh,7,1.945910149,7.877003467,7.2,3.73,2.88,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,6.818501734
2087,4891,3k,peel,3,1.098612289,8.80140916,6.05,2.41,2.42,1,4,5,TRUE,TRUE,TRUE,6.82070458
2216,4982,3k,pinch,2,0.693147181,9.243773377,5.5,2.28,2.2,6,4,4,TRUE,TRUE,TRUE,6.821886689
1927,420,3k,blind,6,1.791759469,8.045182537,7,2.6,2.8,19,35,36,TRUE,TRUE,TRUE,6.822591269
1822,4089,3k,loose,10,2.302585093,7.487869534,7.71,3.64,3.084,18,40,51,TRUE,TRUE,TRUE,6.827934767
2405,2262,3k,fist,1,0,10,4.58,1.64,1.832,4,18,16,TRUE,TRUE,TRUE,6.832
1720,7850,3k,trunk,15,2.708050201,7.045505317,8.3,3.11,3.32,19,33,32,TRUE,TRUE,TRUE,6.842752659
2025,8155,3k,waste,4,1.386294361,8.487546753,6.5,1.69,2.6,9,23,24,TRUE,TRUE,TRUE,6.843773377
1833,4029,3k,load,10,2.302585093,7.487869534,7.78,2.39,3.112,10,25,27,TRUE,TRUE,TRUE,6.855934767
2112,489,3k,bob,3,1.098612289,8.80140916,6.157775,1.97,2.46311,281,91,66,TRUE,TRUE,TRUE,6.86381458
2230,8210,3k,weird,2,0.693147181,9.243773377,5.61,1.75,2.244,2,8,11,TRUE,TRUE,TRUE,6.865886689
1942,5081,3k,plow,6,1.791759469,8.045182537,7.11,2.3,2.844,1,17,13,TRUE,TRUE,TRUE,6.866591269
2434,2522,lcnl,fridge,1,0,10,4.67,1.33,1.868,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,6.868
2117,565,3k,bounce,3,1.098612289,8.80140916,6.17,4.9,2.468,5,11,14,TRUE,TRUE,TRUE,6.86870458
2233,4640,3k,nod,2,0.693147181,9.243773377,5.62,2.91,2.248,3,7,5,TRUE,TRUE,TRUE,6.869886689
2237,5166,3k,pork,2,0.693147181,9.243773377,5.63,1.95,2.252,2,5,2,TRUE,TRUE,TRUE,6.873886689
2236,4216,3k,male,2,0.693147181,9.243773377,5.63,2.17,2.252,2,9,16,TRUE,TRUE,TRUE,6.873886689
1898,2443,3k,fool,8,2.079441542,7.73132013,7.56,3.05,3.024,33,44,37,TRUE,TRUE,TRUE,6.889660065
2240,5146,lcnl,poof,2,0.693147181,9.243773377,5.67,2.38,2.268,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,6.889886689
1958,6053,3k,serve,6,1.791759469,8.045182537,7.17,2.12,2.868,4,11,12,TRUE,TRUE,TRUE,6.890591269
2051,1835,3k,dough,4,1.386294361,8.487546753,6.63,2.91,2.652,22,14,5,TRUE,TRUE,TRUE,6.895773376
2052,1840,3k,dove,4,1.386294361,8.487546753,6.63,2.22,2.652,23,14,9,TRUE,TRUE,TRUE,6.895773376
1983,6382,3k,slam,5,1.609437912,8.244096157,6.94,1.95,2.776,7,5,4,TRUE,TRUE,TRUE,6.898048079
1852,1968,3k,duke,10,2.302585093,7.487869534,7.89,2.96,3.156,0,8,12,TRUE,TRUE,TRUE,6.899934767
2263,4269,3k,match,2,0.693147181,9.243773377,5.72,1.87,2.288,41,47,34,TRUE,TRUE,TRUE,6.909886689
2271,3371,3k,hound,2,0.693147181,9.243773377,5.74,1.97,2.296,19,13,8,TRUE,TRUE,TRUE,6.917886688
2270,870,3k,cane,2,0.693147181,9.243773377,5.74,1.97,2.296,53,13,11,TRUE,TRUE,TRUE,6.917886688
1874,2159,3k,feast,9,2.197224577,7.60281832,7.81,3.91,3.124,3,17,17,TRUE,TRUE,TRUE,6.92540916
1906,4350,3k,mile,8,2.079441542,7.73132013,7.65,2.21,3.06,8,27,37,TRUE,TRUE,TRUE,6.925660065
2142,4866,3k,peace,3,1.098612289,8.80140916,6.32,2.52,2.528,7,17,30,TRUE,TRUE,TRUE,6.92870458
2073,5449,3k,raise,4,1.386294361,8.487546753,6.72,2.72,2.688,13,31,45,TRUE,TRUE,TRUE,6.931773377
1908,8130,3k,war,8,2.079441542,7.73132013,7.67,1.75,3.068,40,66,83,TRUE,TRUE,TRUE,6.933660065
2285,5481,3k,rash,2,0.693147181,9.243773377,5.78,2.1,2.312,10,1,1,TRUE,TRUE,TRUE,6.933886688
2284,4523,3k,mush,2,0.693147181,9.243773377,5.78,3.44,2.312,2,0,2,TRUE,TRUE,TRUE,6.933886688
2282,2570,lcnl,fudge,2,0.693147181,9.243773377,5.78,3.25,2.312,6,8,4,TRUE,TRUE,TRUE,6.933886688
2078,6532,lcnl,smooch,4,1.386294361,8.487546753,6.74,3.26,2.696,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,6.939773377
2286,6838,3k,spray,2,0.693147181,9.243773377,5.8,1.79,2.32,5,6,11,TRUE,TRUE,TRUE,6.941886689
2148,5648,3k,robe,3,1.098612289,8.80140916,6.38,2.91,2.552,4,9,10,TRUE,TRUE,TRUE,6.95270458
1920,806,3k,burst,8,2.079441542,7.73132013,7.72,2.7,3.088,8,29,37,TRUE,TRUE,TRUE,6.953660065
1598,1112,unl,clack,27,3.295836866,6.40422748,9.38,3.54,3.752,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,6.95411374
1973,6126,3k,shed,6,1.791759469,8.045182537,7.33,2.35,2.932,25,22,28,TRUE,TRUE,TRUE,6.954591269
1946,4250,lcnl,mars,7,1.945910149,7.877003467,7.543185,1.73,3.017274,0,11,13,TRUE,TRUE,TRUE,6.955775734
2466,7421,3k,tear,1,0,10,4.89,1.97,1.956,21,18,20,TRUE,TRUE,TRUE,6.956
2019,8427,3k,worth,5,1.609437912,8.244096157,7.084934,2.87,2.8339736,18,31,42,TRUE,TRUE,TRUE,6.956021679
2159,8121,3k,wand,3,1.098612289,8.80140916,6.39,3.27,2.556,5,2,2,TRUE,TRUE,TRUE,6.95670458
2161,7749,3k,trade,3,1.098612289,8.80140916,6.42,3.47,2.568,54,27,29,TRUE,TRUE,TRUE,6.96870458
1956,7185,3k,stump,7,1.945910149,7.877003467,7.58,2.61,3.032,6,8,8,TRUE,TRUE,TRUE,6.970501734
2168,3799,3k,lace,3,1.098612289,8.80140916,6.44,2.75,2.576,1,5,5,TRUE,TRUE,TRUE,6.97670458
2473,5122,3k,poke,1,0,10,4.95,2.37,1.98,1,3,5,TRUE,TRUE,TRUE,6.98
1931,1508,3k,crown,8,2.079441542,7.73132013,7.8,3.35,3.12,7,8,8,TRUE,TRUE,TRUE,6.985660065
2298,5868,3k,scent,2,0.693147181,9.243773377,5.94,2.01,2.376,0,3,8,TRUE,TRUE,TRUE,6.997886688
2303,8467,3k,wrist,2,0.693147181,9.243773377,5.94,2.44,2.376,5,11,9,TRUE,TRUE,TRUE,6.997886688
2302,6499,3k,smack,2,0.693147181,9.243773377,5.94,5.16,2.376,3,3,2,TRUE,TRUE,TRUE,6.997886688
2092,1260,3k,coach,4,1.386294361,8.487546753,6.89,2,2.756,47,61,35,TRUE,TRUE,TRUE,6.999773377
2094,2383,3k,flour,4,1.386294361,8.487546753,6.89,2.33,2.756,56,18,12,TRUE,TRUE,TRUE,6.999773377
2479,4104,3k,loss,1,0,10,5,2.38,2,1,3,9,TRUE,TRUE,TRUE,7
1935,5279,3k,prove,8,2.079441542,7.73132013,7.84,2.59,3.136,7,17,20,TRUE,TRUE,TRUE,7.001660065
2307,1524,3k,crust,2,0.693147181,9.243773377,5.95,1.9,2.38,0,4,7,TRUE,TRUE,TRUE,7.001886689
2306,37,3k,aisle,2,0.693147181,9.243773377,5.95,1.54,2.38,3,7,10,TRUE,TRUE,TRUE,7.001886689
2104,880,3k,cape,4,1.386294361,8.487546753,6.903765,4.52,2.761506,39,13,9,TRUE,TRUE,TRUE,7.005279377
2312,7528,3k,thorn,2,0.693147181,9.243773377,5.965949,1.36,2.3863796,3,4,8,TRUE,TRUE,TRUE,7.008266289
2048,1476,3k,crisp,5,1.609437912,8.244096157,7.22,2.84,2.888,1,1,3,TRUE,TRUE,TRUE,7.010048079
1962,7004,3k,steel,7,1.945910149,7.877003467,7.68,2.45,3.072,19,22,32,TRUE,TRUE,TRUE,7.010501734
2204,4791,lcnl,pains,3,1.098612289,8.80140916,6.53077,2.28,2.612308,2,1,3,TRUE,TRUE,TRUE,7.01301258
2053,910,3k,cast,5,1.609437912,8.244096157,7.24,3.16,2.896,4,11,20,TRUE,TRUE,TRUE,7.018048079
2106,835,3k,cab,4,1.386294361,8.487546753,6.94,2.86,2.776,9,9,8,TRUE,TRUE,TRUE,7.019773377
2208,7854,3k,trust,3,1.098612289,8.80140916,6.55,2.39,2.62,12,22,21,TRUE,TRUE,TRUE,7.02070458
2315,5899,lcnl,scoot,2,0.693147181,9.243773377,6,2.54,2.4,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.021886689
2314,4715,3k,odd,2,0.693147181,9.243773377,6,2,2.4,11,23,30,TRUE,TRUE,TRUE,7.021886689
2113,7808,3k,trim,4,1.386294361,8.487546753,6.95,2.37,2.78,2,3,2,TRUE,TRUE,TRUE,7.023773376
2209,765,3k,bulb,3,1.098612289,8.80140916,6.56,2.23,2.624,5,7,11,TRUE,TRUE,TRUE,7.02470458
1945,8359,3k,wine,8,2.079441542,7.73132013,7.9,2.95,3.16,2,11,16,TRUE,TRUE,TRUE,7.025660065
1845,8619,lcnl,zoom,13,2.564949357,7.201628967,8.57,3.3,3.428,13,4,3,TRUE,TRUE,TRUE,7.028814484
2213,4430,3k,mood,3,1.098612289,8.80140916,6.58,2.87,2.632,3,8,16,TRUE,TRUE,TRUE,7.03270458
2011,2104,3k,faint,6,1.791759469,8.045182537,7.53,2.12,3.012,4,9,21,TRUE,TRUE,TRUE,7.034591269
2010,1025,3k,chief,6,1.791759469,8.045182537,7.53,2.86,3.012,17,55,64,TRUE,TRUE,TRUE,7.034591269
2506,12,3k,add,1,0,10,5.1,1.48,2.04,46,31,26,TRUE,TRUE,TRUE,7.04
2325,5089,3k,plug,2,0.693147181,9.243773377,6.05,3.36,2.42,9,5,2,TRUE,TRUE,TRUE,7.041886689
2326,6554,3k,snap,2,0.693147181,9.243773377,6.05,2.9,2.42,6,13,16,TRUE,TRUE,TRUE,7.041886689
2327,2048,3k,eighth,2,0.693147181,9.243773377,6.051205,1.27,2.420482,2,6,10,TRUE,TRUE,TRUE,7.042368689
2119,1644,3k,dawn,4,1.386294361,8.487546753,7,1.94,2.8,30,25,31,TRUE,TRUE,TRUE,7.043773377
2120,5719,3k,row,4,1.386294361,8.487546753,7,3.07,2.8,27,45,46,TRUE,TRUE,TRUE,7.043773377
2528,4445,3k,mop,1,0,10,5.11,1.91,2.044,37,1,1,TRUE,TRUE,TRUE,7.044
2520,992,3k,cheat,1,0,10,5.11,1.75,2.044,1,1,3,TRUE,TRUE,TRUE,7.044
2529,5250,3k,prize,1,0,10,5.113389,1.57,2.0453556,28,36,32,TRUE,TRUE,TRUE,7.0453556
2330,1248,3k,clue,2,0.693147181,9.243773377,6.06,2.15,2.424,22,25,23,TRUE,TRUE,TRUE,7.045886688
2332,7921,3k,twin,2,0.693147181,9.243773377,6.06,1.73,2.424,10,9,8,TRUE,TRUE,TRUE,7.045886688
2331,5317,3k,pump,2,0.693147181,9.243773377,6.06,1.98,2.424,10,13,14,TRUE,TRUE,TRUE,7.045886688
2070,6042,3k,sense,5,1.609437912,8.244096157,7.32,2.31,2.928,16,40,61,TRUE,TRUE,TRUE,7.050048079
1974,8026,3k,vet,7,1.945910149,7.877003467,7.78,4.47,3.112,10,7,3,TRUE,TRUE,TRUE,7.050501734
2218,7343,3k,tack,3,1.098612289,8.80140916,6.63,1.57,2.652,7,4,4,TRUE,TRUE,TRUE,7.05270458
2219,999,lcnl,cheep,3,1.098612289,8.80140916,6.64,4.14,2.656,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.05670458
2021,4611,3k,nick,6,1.791759469,8.045182537,7.585813,2.04,3.0343252,79,44,9,TRUE,TRUE,TRUE,7.056916469
2023,4515,3k,munch,6,1.791759469,8.045182537,7.6,2.37,3.04,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.062591269
2335,276,3k,beer,2,0.693147181,9.243773377,6.11,2.68,2.444,0,10,10,TRUE,TRUE,TRUE,7.065886689
2338,3342,3k,hoop,2,0.693147181,9.243773377,6.11,1.45,2.444,8,3,4,TRUE,TRUE,TRUE,7.065886689
2127,7541,3k,thread,4,1.386294361,8.487546753,7.06,2.92,2.824,21,22,11,TRUE,TRUE,TRUE,7.067773377
2221,6336,3k,ski,3,1.098612289,8.80140916,6.68,2.31,2.672,18,4,6,TRUE,TRUE,TRUE,7.07270458
2222,7609,3k,tide,3,1.098612289,8.80140916,6.68,2.19,2.672,16,16,15,TRUE,TRUE,TRUE,7.07270458
2340,5007,3k,pit,2,0.693147181,9.243773377,6.14,2.37,2.456,17,19,19,TRUE,TRUE,TRUE,7.077886689
2227,5754,3k,rush,3,1.098612289,8.80140916,6.7,2.05,2.68,22,21,23,TRUE,TRUE,TRUE,7.08070458
1984,3759,3k,knit,7,1.945910149,7.877003467,7.86,2.95,3.144,1,2,3,TRUE,TRUE,TRUE,7.082501734
2537,353,3k,birth,1,0,10,5.21,2.25,2.084,0,6,13,TRUE,TRUE,TRUE,7.084
2344,3271,3k,hip,2,0.693147181,9.243773377,6.17,2.64,2.468,0,3,6,TRUE,TRUE,TRUE,7.089886689
2546,5211,lcnl,prayer,1,0,10,5.25,1.77,2.1,0,4,7,TRUE,TRUE,TRUE,7.1
2548,3532,3k,jeans,1,0,10,5.26,2.1,2.104,11,12,15,TRUE,TRUE,TRUE,7.104
2351,7044,3k,sting,2,0.693147181,9.243773377,6.21,3.26,2.484,12,14,5,TRUE,TRUE,TRUE,7.105886689
2352,7074,3k,stool,2,0.693147181,9.243773377,6.21,3.36,2.484,9,7,10,TRUE,TRUE,TRUE,7.105886689
2349,3582,3k,jog,2,0.693147181,9.243773377,6.21,2.68,2.484,0,0,1,TRUE,TRUE,TRUE,7.105886689
2089,2523,lcnl,fried,5,1.609437912,8.244096157,7.47,2.67,2.988,1,10,8,TRUE,TRUE,TRUE,7.110048079
2156,5493,3k,raw,4,1.386294361,8.487546753,7.17,2.71,2.868,1,10,16,TRUE,TRUE,TRUE,7.111773377
2153,2573,3k,fuel,4,1.386294361,8.487546753,7.17,2.79,2.868,8,21,24,TRUE,TRUE,TRUE,7.111773377
2241,6757,3k,spice,3,1.098612289,8.80140916,6.78,1.73,2.712,0,0,0,TRUE,TRUE,TRUE,7.11270458
2090,4714,lcnl,oats,5,1.609437912,8.244096157,7.4899,2.69,2.99596,7,5,8,TRUE,TRUE,TRUE,7.118008079
2560,1225,3k,cloth,1,0,10,5.3,1.13,2.12,50,55,75,TRUE,TRUE,TRUE,7.12
2362,5428,3k,rack,2,0.693147181,9.243773377,6.26,2.66,2.504,10,6,6,TRUE,TRUE,TRUE,7.125886689
