word,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale
ale,2,0.693147181,9.243773377
almond,2,0.693147181,9.243773377
alongside,2,0.693147181,9.243773377
alors,2,0.693147181,9.243773377
aluminum,2,0.693147181,9.243773377
amount,2,0.693147181,9.243773377
amused,2,0.693147181,9.243773377
ann,2,0.693147181,9.243773377
ant,2,0.693147181,9.243773377
ants,2,0.693147181,9.243773377
apgar,2,0.693147181,9.243773377
appear,2,0.693147181,9.243773377
appendix,2,0.693147181,9.243773377
approaches,2,0.693147181,9.243773377
arch,2,0.693147181,9.243773377
area,2,0.693147181,9.243773377
argue,2,0.693147181,9.243773377
ark,2,0.693147181,9.243773377
armored,2,0.693147181,9.243773377
arnie's,2,0.693147181,9.243773377
arrive,2,0.693147181,9.243773377
arrow,2,0.693147181,9.243773377
arrows,2,0.693147181,9.243773377
ashes,2,0.693147181,9.243773377
ashore,2,0.693147181,9.243773377
assigned,2,0.693147181,9.243773377
attacked,2,0.693147181,9.243773377
attendant,2,0.693147181,9.243773377
attic,2,0.693147181,9.243773377
aught,2,0.693147181,9.243773377
august,2,0.693147181,9.243773377
avoid,2,0.693147181,9.243773377
awakened,2,0.693147181,9.243773377
awfully,2,0.693147181,9.243773377
axes,2,0.693147181,9.243773377
axle,2,0.693147181,9.243773377
baaa,2,0.693147181,9.243773377
babar's,2,0.693147181,9.243773377
babs,2,0.693147181,9.243773377
babylon,2,0.693147181,9.243773377
babysit,2,0.693147181,9.243773377
babysitter,2,0.693147181,9.243773377
background,2,0.693147181,9.243773377
backpacks,2,0.693147181,9.243773377
backs,2,0.693147181,9.243773377
bacteria,2,0.693147181,9.243773377
bailey,2,0.693147181,9.243773377
bakeshop,2,0.693147181,9.243773377
ballerinas,2,0.693147181,9.243773377
ballroom,2,0.693147181,9.243773377
balsa,2,0.693147181,9.243773377
banbury,2,0.693147181,9.243773377
banging,2,0.693147181,9.243773377
bangs,2,0.693147181,9.243773377
bantam,2,0.693147181,9.243773377
barber's,2,0.693147181,9.243773377
barking,2,0.693147181,9.243773377
barks,2,0.693147181,9.243773377
barley,2,0.693147181,9.243773377
barm,2,0.693147181,9.243773377
baseball,2,0.693147181,9.243773377
baskets,2,0.693147181,9.243773377
basking,2,0.693147181,9.243773377
bathe,2,0.693147181,9.243773377
batted,2,0.693147181,9.243773377
beak,2,0.693147181,9.243773377
beckoned,2,0.693147181,9.243773377
beehive,2,0.693147181,9.243773377
beer,2,0.693147181,9.243773377
beft,2,0.693147181,9.243773377
beggars,2,0.693147181,9.243773377
behavior,2,0.693147181,9.243773377
bein,2,0.693147181,9.243773377
belonged,2,0.693147181,9.243773377
belts,2,0.693147181,9.243773377
bert,2,0.693147181,9.243773377
betsy,2,0.693147181,9.243773377
beware,2,0.693147181,9.243773377
bewildered,2,0.693147181,9.243773377
bicycles,2,0.693147181,9.243773377
biscuits,2,0.693147181,9.243773377
biting,2,0.693147181,9.243773377
bitten,2,0.693147181,9.243773377
blaaaze,2,0.693147181,9.243773377
blackbirds,2,0.693147181,9.243773377
blades,2,0.693147181,9.243773377
blame,2,0.693147181,9.243773377
blast,2,0.693147181,9.243773377
blinky,2,0.693147181,9.243773377
bloath,2,0.693147181,9.243773377
blocked,2,0.693147181,9.243773377
blooming,2,0.693147181,9.243773377
blossom,2,0.693147181,9.243773377
blossoms,2,0.693147181,9.243773377
blowin,2,0.693147181,9.243773377
bluuub,2,0.693147181,9.243773377
bluuuub,2,0.693147181,9.243773377
boar,2,0.693147181,9.243773377
boast,2,0.693147181,9.243773377
bobbed,2,0.693147181,9.243773377
boggen,2,0.693147181,9.243773377
boiler,2,0.693147181,9.243773377
boiling,2,0.693147181,9.243773377
bolted,2,0.693147181,9.243773377
bonjour,2,0.693147181,9.243773377
bonk,2,0.693147181,9.243773377
bonnie,2,0.693147181,9.243773377
bookshelf,2,0.693147181,9.243773377
booth,2,0.693147181,9.243773377
boston,2,0.693147181,9.243773377
bottoms,2,0.693147181,9.243773377
bounced,2,0.693147181,9.243773377
bounding,2,0.693147181,9.243773377
bows,2,0.693147181,9.243773377
boy's,2,0.693147181,9.243773377
braking,2,0.693147181,9.243773377
bramble,2,0.693147181,9.243773377
brandy,2,0.693147181,9.243773377
braying,2,0.693147181,9.243773377
breakfasts,2,0.693147181,9.243773377
brew,2,0.693147181,9.243773377
brief,2,0.693147181,9.243773377
brighten,2,0.693147181,9.243773377
brightest,2,0.693147181,9.243773377
briskly,2,0.693147181,9.243773377
brontosaurus,2,0.693147181,9.243773377
brooks,2,0.693147181,9.243773377
brownish,2,0.693147181,9.243773377
bruised,2,0.693147181,9.243773377
brushes,2,0.693147181,9.243773377
buckle,2,0.693147181,9.243773377
buckles,2,0.693147181,9.243773377
budge,2,0.693147181,9.243773377
bull's,2,0.693147181,9.243773377
bullet,2,0.693147181,9.243773377
bullets,2,0.693147181,9.243773377
bumblebee,2,0.693147181,9.243773377
bumblebees,2,0.693147181,9.243773377
bumperman,2,0.693147181,9.243773377
bungle,2,0.693147181,9.243773377
bureau,2,0.693147181,9.243773377
burps,2,0.693147181,9.243773377
bust,2,0.693147181,9.243773377
butting,2,0.693147181,9.243773377
buttoned,2,0.693147181,9.243773377
c'mon,2,0.693147181,9.243773377
cabin,2,0.693147181,9.243773377
campers,2,0.693147181,9.243773377
campfire,2,0.693147181,9.243773377
campsite,2,0.693147181,9.243773377
canals,2,0.693147181,9.243773377
canary,2,0.693147181,9.243773377
candies,2,0.693147181,9.243773377
cane,2,0.693147181,9.243773377
canning,2,0.693147181,9.243773377
cannon,2,0.693147181,9.243773377
captured,2,0.693147181,9.243773377
carelessly,2,0.693147181,9.243773377
cares,2,0.693147181,9.243773377
carle's,2,0.693147181,9.243773377
carols,2,0.693147181,9.243773377
carpenter,2,0.693147181,9.243773377
carrie,2,0.693147181,9.243773377
carrotcar,2,0.693147181,9.243773377
carving,2,0.693147181,9.243773377
catalogues,2,0.693147181,9.243773377
catching,2,0.693147181,9.243773377
ceased,2,0.693147181,9.243773377
ceilings,2,0.693147181,9.243773377
celebrated,2,0.693147181,9.243773377
celebration,2,0.693147181,9.243773377
cellars,2,0.693147181,9.243773377
cha,2,0.693147181,9.243773377
chain,2,0.693147181,9.243773377
champion,2,0.693147181,9.243773377
changes,2,0.693147181,9.243773377
charged,2,0.693147181,9.243773377
charles,2,0.693147181,9.243773377
chatter,2,0.693147181,9.243773377
cheap,2,0.693147181,9.243773377
checking,2,0.693147181,9.243773377
checkup,2,0.693147181,9.243773377
cheery,2,0.693147181,9.243773377
cherish,2,0.693147181,9.243773377
cherries,2,0.693147181,9.243773377
chess,2,0.693147181,9.243773377
chickens,2,0.693147181,9.243773377
chid,2,0.693147181,9.243773377
children's,2,0.693147181,9.243773377
china,2,0.693147181,9.243773377
chirp,2,0.693147181,9.243773377
chirruped,2,0.693147181,9.243773377
choppin,2,0.693147181,9.243773377
chops,2,0.693147181,9.243773377
chopsticks,2,0.693147181,9.243773377
christened,2,0.693147181,9.243773377
churning,2,0.693147181,9.243773377
cigar,2,0.693147181,9.243773377
cinderumpelstiltskin,2,0.693147181,9.243773377
cinnamon,2,0.693147181,9.243773377
circled,2,0.693147181,9.243773377
circling,2,0.693147181,9.243773377
clam,2,0.693147181,9.243773377
clambered,2,0.693147181,9.243773377
classmates,2,0.693147181,9.243773377
claus,2,0.693147181,9.243773377
claw,2,0.693147181,9.243773377
cleaning,2,0.693147181,9.243773377
clears,2,0.693147181,9.243773377
climbs,2,0.693147181,9.243773377
closing,2,0.693147181,9.243773377
clowns,2,0.693147181,9.243773377
club's,2,0.693147181,9.243773377
clue,2,0.693147181,9.243773377
clung,2,0.693147181,9.243773377
clutch,2,0.693147181,9.243773377
clutched,2,0.693147181,9.243773377
clutching,2,0.693147181,9.243773377
coachman,2,0.693147181,9.243773377
coats,2,0.693147181,9.243773377
cockadoodledoo,2,0.693147181,9.243773377
cocked,2,0.693147181,9.243773377
cocoa,2,0.693147181,9.243773377
cocoon,2,0.693147181,9.243773377
codlins,2,0.693147181,9.243773377
collect,2,0.693147181,9.243773377
collected,2,0.693147181,9.243773377
collecting,2,0.693147181,9.243773377
college,2,0.693147181,9.243773377
colt,2,0.693147181,9.243773377
combed,2,0.693147181,9.243773377
comfortably,2,0.693147181,9.243773377
comforting,2,0.693147181,9.243773377
companion,2,0.693147181,9.243773377
competition,2,0.693147181,9.243773377
complaining,2,0.693147181,9.243773377
computer,2,0.693147181,9.243773377
confess,2,0.693147181,9.243773377
considered,2,0.693147181,9.243773377
constable,2,0.693147181,9.243773377
containers,2,0.693147181,9.243773377
contrary,2,0.693147181,9.243773377
cooking,2,0.693147181,9.243773377
copper,2,0.693147181,9.243773377
copying,2,0.693147181,9.243773377
coral,2,0.693147181,9.243773377
corked,2,0.693147181,9.243773377
coronation,2,0.693147181,9.243773377
corvette,2,0.693147181,9.243773377
costume,2,0.693147181,9.243773377
couch,2,0.693147181,9.243773377
countless,2,0.693147181,9.243773377
cowboy,2,0.693147181,9.243773377
crackers,2,0.693147181,9.243773377
crammed,2,0.693147181,9.243773377
crawler,2,0.693147181,9.243773377
creams,2,0.693147181,9.243773377
creeping,2,0.693147181,9.243773377
crimes,2,0.693147181,9.243773377
crimson,2,0.693147181,9.243773377
crocodile's,2,0.693147181,9.243773377
crocus,2,0.693147181,9.243773377
crossing,2,0.693147181,9.243773377
crowns,2,0.693147181,9.243773377
crummies,2,0.693147181,9.243773377
crunchy,2,0.693147181,9.243773377
crust,2,0.693147181,9.243773377
crybaby,2,0.693147181,9.243773377
crystals,2,0.693147181,9.243773377
cucumber,2,0.693147181,9.243773377
cuddles,2,0.693147181,9.243773377
curled,2,0.693147181,9.243773377
curse,2,0.693147181,9.243773377
curtains,2,0.693147181,9.243773377
curves,2,0.693147181,9.243773377
custom,2,0.693147181,9.243773377
cuts,2,0.693147181,9.243773377
cutting,2,0.693147181,9.243773377
cyclops,2,0.693147181,9.243773377
daddy's,2,0.693147181,9.243773377
dads,2,0.693147181,9.243773377
daffodils,2,0.693147181,9.243773377
daintily,2,0.693147181,9.243773377
dam,2,0.693147181,9.243773377
damaged,2,0.693147181,9.243773377
dancers,2,0.693147181,9.243773377
dances,2,0.693147181,9.243773377
dandelion,2,0.693147181,9.243773377
dandy,2,0.693147181,9.243773377
dank,2,0.693147181,9.243773377
daring,2,0.693147181,9.243773377
darington,2,0.693147181,9.243773377
dash,2,0.693147181,9.243773377
dashing,2,0.693147181,9.243773377
dawdle,2,0.693147181,9.243773377
dears,2,0.693147181,9.243773377
death,2,0.693147181,9.243773377
deceive,2,0.693147181,9.243773377
december,2,0.693147181,9.243773377
deck,2,0.693147181,9.243773377
decorate,2,0.693147181,9.243773377
deeper,2,0.693147181,9.243773377
delicate,2,0.693147181,9.243773377
delivered,2,0.693147181,9.243773377
delphinium,2,0.693147181,9.243773377
deluxe,2,0.693147181,9.243773377
demand,2,0.693147181,9.243773377
desperately,2,0.693147181,9.243773377
dew,2,0.693147181,9.243773377
di,2,0.693147181,9.243773377
dialed,2,0.693147181,9.243773377
didnt,2,0.693147181,9.243773377
dies,2,0.693147181,9.243773377
diet,2,0.693147181,9.243773377
difference,2,0.693147181,9.243773377
dimes,2,0.693147181,9.243773377
dingy,2,0.693147181,9.243773377
dining,2,0.693147181,9.243773377
dip,2,0.693147181,9.243773377
dirtier,2,0.693147181,9.243773377
disappearing,2,0.693147181,9.243773377
disaster,2,0.693147181,9.243773377
disguise,2,0.693147181,9.243773377
displeased,2,0.693147181,9.243773377
distinguished,2,0.693147181,9.243773377
distraction,2,0.693147181,9.243773377
diva,2,0.693147181,9.243773377
diver,2,0.693147181,9.243773377
doily,2,0.693147181,9.243773377
doll,2,0.693147181,9.243773377
donald,2,0.693147181,9.243773377
doorknob,2,0.693147181,9.243773377
doornail,2,0.693147181,9.243773377
doot,2,0.693147181,9.243773377
dope,2,0.693147181,9.243773377
doubt,2,0.693147181,9.243773377
downer,2,0.693147181,9.243773377
downtown,2,0.693147181,9.243773377
downy,2,0.693147181,9.243773377
dozens,2,0.693147181,9.243773377
drag,2,0.693147181,9.243773377
dragon's,2,0.693147181,9.243773377
dragonflies,2,0.693147181,9.243773377
dragster,2,0.693147181,9.243773377
drain,2,0.693147181,9.243773377
drawers,2,0.693147181,9.243773377
dreamer,2,0.693147181,9.243773377
drift,2,0.693147181,9.243773377
drifted,2,0.693147181,9.243773377
dripped,2,0.693147181,9.243773377
drippy,2,0.693147181,9.243773377
drivers,2,0.693147181,9.243773377
dromedary,2,0.693147181,9.243773377
droopier,2,0.693147181,9.243773377
drummer,2,0.693147181,9.243773377
drunk,2,0.693147181,9.243773377
duckbill,2,0.693147181,9.243773377
dues,2,0.693147181,9.243773377
dun,2,0.693147181,9.243773377
dupree,2,0.693147181,9.243773377
e'er,2,0.693147181,9.243773377
earlier,2,0.693147181,9.243773377
earrings,2,0.693147181,9.243773377
easier,2,0.693147181,9.243773377
eater,2,0.693147181,9.243773377
echo,2,0.693147181,9.243773377
education,2,0.693147181,9.243773377
egypt,2,0.693147181,9.243773377
eighth,2,0.693147181,9.243773377
eights,2,0.693147181,9.243773377
elbows,2,0.693147181,9.243773377
embarrassing,2,0.693147181,9.243773377
emblem,2,0.693147181,9.243773377
emily,2,0.693147181,9.243773377
enchanted,2,0.693147181,9.243773377
endless,2,0.693147181,9.243773377
enter,2,0.693147181,9.243773377
equal,2,0.693147181,9.243773377
er,2,0.693147181,9.243773377
eraser,2,0.693147181,9.243773377
est,2,0.693147181,9.243773377
eunice,2,0.693147181,9.243773377
everything's,2,0.693147181,9.243773377
example,2,0.693147181,9.243773377
excepting,2,0.693147181,9.243773377
excitedly,2,0.693147181,9.243773377
exercise,2,0.693147181,9.243773377
exercises,2,0.693147181,9.243773377
existed,2,0.693147181,9.243773377
exit,2,0.693147181,9.243773377
expectant,2,0.693147181,9.243773377
explore,2,0.693147181,9.243773377
fade,2,0.693147181,9.243773377
fairly,2,0.693147181,9.243773377
fairy's,2,0.693147181,9.243773377
familiar,2,0.693147181,9.243773377
families,2,0.693147181,9.243773377
fare,2,0.693147181,9.243773377
farewell,2,0.693147181,9.243773377
farthing,2,0.693147181,9.243773377
feared,2,0.693147181,9.243773377
fears,2,0.693147181,9.243773377
fences,2,0.693147181,9.243773377
ferocious,2,0.693147181,9.243773377
festive,2,0.693147181,9.243773377
festivities,2,0.693147181,9.243773377
fever,2,0.693147181,9.243773377
fiddler,2,0.693147181,9.243773377
fidelity,2,0.693147181,9.243773377
fielder's,2,0.693147181,9.243773377
fiercest,2,0.693147181,9.243773377
fiery,2,0.693147181,9.243773377
fifth,2,0.693147181,9.243773377
filed,2,0.693147181,9.243773377
filling,2,0.693147181,9.243773377
finch,2,0.693147181,9.243773377
fir,2,0.693147181,9.243773377
firemen's,2,0.693147181,9.243773377
firm,2,0.693147181,9.243773377
fisherman,2,0.693147181,9.243773377
fishin,2,0.693147181,9.243773377
flaggle,2,0.693147181,9.243773377
flappy,2,0.693147181,9.243773377
flash,2,0.693147181,9.243773377
flavor,2,0.693147181,9.243773377
flee,2,0.693147181,9.243773377
fleece,2,0.693147181,9.243773377
flinders,2,0.693147181,9.243773377
flipped,2,0.693147181,9.243773377
flippers,2,0.693147181,9.243773377
flipping,2,0.693147181,9.243773377
flock,2,0.693147181,9.243773377
flood,2,0.693147181,9.243773377
flopped,2,0.693147181,9.243773377
flu,2,0.693147181,9.243773377
flushes,2,0.693147181,9.243773377
flutes,2,0.693147181,9.243773377
fluting,2,0.693147181,9.243773377
fluttering,2,0.693147181,9.243773377
folk,2,0.693147181,9.243773377
fooled,2,0.693147181,9.243773377
foolish,2,0.693147181,9.243773377
footsteps,2,0.693147181,9.243773377
forced,2,0.693147181,9.243773377
formed,2,0.693147181,9.243773377
fort,2,0.693147181,9.243773377
fortune,2,0.693147181,9.243773377
foster,2,0.693147181,9.243773377
frame,2,0.693147181,9.243773377
francisco,2,0.693147181,9.243773377
freedom,2,0.693147181,9.243773377
freighter,2,0.693147181,9.243773377
frequently,2,0.693147181,9.243773377
friendliest,2,0.693147181,9.243773377
frighten,2,0.693147181,9.243773377
frills,2,0.693147181,9.243773377
froze,2,0.693147181,9.243773377
frumpaty,2,0.693147181,9.243773377
fudge,2,0.693147181,9.243773377
fungus,2,0.693147181,9.243773377
funniest,2,0.693147181,9.243773377
furnace,2,0.693147181,9.243773377
fussed,2,0.693147181,9.243773377
fussy,2,0.693147181,9.243773377
future,2,0.693147181,9.243773377
g'bye,2,0.693147181,9.243773377
gabby,2,0.693147181,9.243773377
gack,2,0.693147181,9.243773377
gap,2,0.693147181,9.243773377
garters,2,0.693147181,9.243773377
gaze,2,0.693147181,9.243773377
gentleman,2,0.693147181,9.243773377
gifts,2,0.693147181,9.243773377
giggle,2,0.693147181,9.243773377
gleamed,2,0.693147181,9.243773377
gliding,2,0.693147181,9.243773377
gloomily,2,0.693147181,9.243773377
gloomy,2,0.693147181,9.243773377
glow,2,0.693147181,9.243773377
glue,2,0.693147181,9.243773377
glued,2,0.693147181,9.243773377
gluey,2,0.693147181,9.243773377
glum,2,0.693147181,9.243773377
glupp,2,0.693147181,9.243773377
gluppity,2,0.693147181,9.243773377
gnashed,2,0.693147181,9.243773377
godzilla,2,0.693147181,9.243773377
goggles,2,0.693147181,9.243773377
golf,2,0.693147181,9.243773377
goodies,2,0.693147181,9.243773377
gooseberry,2,0.693147181,9.243773377
gopher,2,0.693147181,9.243773377
gorse,2,0.693147181,9.243773377
gotham,2,0.693147181,9.243773377
grabbing,2,0.693147181,9.243773377
gracious,2,0.693147181,9.243773377
grader,2,0.693147181,9.243773377
graders,2,0.693147181,9.243773377
granddaughter,2,0.693147181,9.243773377
grandfather's,2,0.693147181,9.243773377
grasped,2,0.693147181,9.243773377
grateful,2,0.693147181,9.243773377
gravely,2,0.693147181,9.243773377
grease,2,0.693147181,9.243773377
greasy,2,0.693147181,9.243773377
greater,2,0.693147181,9.243773377
greet,2,0.693147181,9.243773377
greetings,2,0.693147181,9.243773377
grim,2,0.693147181,9.243773377
grimes,2,0.693147181,9.243773377
groan,2,0.693147181,9.243773377
groans,2,0.693147181,9.243773377
gross,2,0.693147181,9.243773377
grounds,2,0.693147181,9.243773377
grover,2,0.693147181,9.243773377
growed,2,0.693147181,9.243773377
growled,2,0.693147181,9.243773377
growling,2,0.693147181,9.243773377
growly,2,0.693147181,9.243773377
guarded,2,0.693147181,9.243773377
guarding,2,0.693147181,9.243773377
guessed,2,0.693147181,9.243773377
gums,2,0.693147181,9.243773377
guns,2,0.693147181,9.243773377
gus,2,0.693147181,9.243773377
gust,2,0.693147181,9.243773377
gusts,2,0.693147181,9.243773377
ha'penny,2,0.693147181,9.243773377
hadrosaur,2,0.693147181,9.243773377
haircut,2,0.693147181,9.243773377
hairs,2,0.693147181,9.243773377
halfway,2,0.693147181,9.243773377
hallo,2,0.693147181,9.243773377
halloween,2,0.693147181,9.243773377
hamburger,2,0.693147181,9.243773377
hame,2,0.693147181,9.243773377
hangin,2,0.693147181,9.243773377
happier,2,0.693147181,9.243773377
happiest,2,0.693147181,9.243773377
hardest,2,0.693147181,9.243773377
hart,2,0.693147181,9.243773377
hates,2,0.693147181,9.243773377
hath,2,0.693147181,9.243773377
hawk,2,0.693147181,9.243773377
headache,2,0.693147181,9.243773377
headquarters,2,0.693147181,9.243773377
heaping,2,0.693147181,9.243773377
hears,2,0.693147181,9.243773377
heartless,2,0.693147181,9.243773377
hearty,2,0.693147181,9.243773377
heather,2,0.693147181,9.243773377
hee,2,0.693147181,9.243773377
hei,2,0.693147181,9.243773377
helen,2,0.693147181,9.243773377
helpful,2,0.693147181,9.243773377
helps,2,0.693147181,9.243773377
hesitated,2,0.693147181,9.243773377
hick,2,0.693147181,9.243773377
hickory,2,0.693147181,9.243773377
hijk,2,0.693147181,9.243773377
hike,2,0.693147181,9.243773377
hip,2,0.693147181,9.243773377
hips,2,0.693147181,9.243773377
hitchhiker,2,0.693147181,9.243773377
hmmm,2,0.693147181,9.243773377
hmmmmm,2,0.693147181,9.243773377
hockey,2,0.693147181,9.243773377
hoe,2,0.693147181,9.243773377
hoeing,2,0.693147181,9.243773377
holds,2,0.693147181,9.243773377
holiday,2,0.693147181,9.243773377
holler,2,0.693147181,9.243773377
hollered,2,0.693147181,9.243773377
hollering,2,0.693147181,9.243773377
hollows,2,0.693147181,9.243773377
homeless,2,0.693147181,9.243773377
homemade,2,0.693147181,9.243773377
homer,2,0.693147181,9.243773377
honest,2,0.693147181,9.243773377
honking,2,0.693147181,9.243773377
hoop,2,0.693147181,9.243773377
hoops,2,0.693147181,9.243773377
