,word,source,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale,aoa_mean,aoa_sd,aoa_mean_scale,tasa_1,tasa_2,tasa_3
2913,asks,lcnl,15.0,2.7080502010000003,7.045505317000001,#N/A,#N/A,#N/A,76.0,53.0,27.0
2914,asp,lcnl,#N/A,#N/A,#N/A,10.69,3.16,4.276,#N/A,#N/A,#N/A
2916,at,lcnl,799.0,6.6833609460000005,2.7084238060000003,4.037032,1.37,1.6148128,5635.0,5090.0,5491.0
2917,aught,lcnl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2918,aunts,lcnl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,1.0,3.0,8.0
2919,awe,lcnl,#N/A,#N/A,#N/A,9.06,3.87,3.624,0.0,2.0,3.0
2920,awl,lcnl,1.0,0.0,10.0,10.75,4.16,4.3,#N/A,#N/A,#N/A
2922,ax,lcnl,1.0,0.0,10.0,6.317630000000001,1.73,2.5270520000000003,11.0,11.0,14.0
2923,axes,lcnl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,0.0,0.0,0.0
2924,aye,lcnl,3.0,1.098612289,8.80140916,9.685242,3.78,3.8740968000000002,2.0,7.0,8.0
2926,bags,lcnl,4.0,1.386294361,8.487546753,#N/A,#N/A,#N/A,49.0,52.0,41.0
2928,baits,lcnl,#N/A,#N/A,#N/A,7.78,2.41,3.112,#N/A,#N/A,#N/A
2929,bake,lcnl,13.0,2.5649493569999997,7.201628967,5.5,2.53,2.2,52.0,12.0,7.0
2930,baked,lcnl,10.0,2.3025850930000002,7.487869534,#N/A,#N/A,#N/A,14.0,12.0,12.0
2931,bales,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,2.0
2932,balk,lcnl,#N/A,#N/A,#N/A,12.93,4.5,5.172,#N/A,#N/A,#N/A
2935,balls,lcnl,7.0,1.9459101490000001,7.877003467000001,#N/A,#N/A,#N/A,23.0,21.0,22.0
2936,balm,lcnl,#N/A,#N/A,#N/A,10.28,5.27,4.112,#N/A,#N/A,#N/A
2938,bands,lcnl,5.0,1.609437912,8.244096157000001,#N/A,#N/A,#N/A,6.0,8.0,11.0
2939,bane,lcnl,#N/A,#N/A,#N/A,9.6,2.92,3.84,#N/A,#N/A,#N/A
2940,banged,lcnl,6.0,1.791759469,8.045182537,#N/A,#N/A,#N/A,13.0,13.0,8.0
2941,bangs,lcnl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,0.0,5.0,5.0
2942,banks,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,4.0,15.0,22.0
2943,barb,lcnl,#N/A,#N/A,#N/A,9.877068000000001,3.62,3.9508272000000004,#N/A,#N/A,#N/A
2946,barked,lcnl,4.0,1.386294361,8.487546753,#N/A,#N/A,#N/A,16.0,23.0,15.0
2947,barks,lcnl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,2.0,1.0,2.0
2948,barns,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,2.0,5.0
2949,bars,lcnl,6.0,1.791759469,8.045182537,#N/A,#N/A,#N/A,13.0,15.0,19.0
2950,based,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,0.0,3.0
2951,bases,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,2.0
2952,bashed,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2953,bask,lcnl,1.0,0.0,10.0,10.95,2.41,4.38,#N/A,#N/A,#N/A
2956,baste,lcnl,#N/A,#N/A,#N/A,11.0,3.67,4.4,#N/A,#N/A,#N/A
2959,bathed,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,3.0
2961,baths,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.0,5.0,4.0
2962,bats,lcnl,21.0,3.044522438,6.678412627,#N/A,#N/A,#N/A,20.0,7.0,7.0
2963,bawl,lcnl,#N/A,#N/A,#N/A,10.62,3.63,4.247999999999999,#N/A,#N/A,#N/A
2964,bawled,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,3.0,2.0,1.0
2965,bays,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,0.0,0.0
2966,be,lcnl,674.0,6.513230111,2.894037296,5.11,3.23,2.044,3366.0,3618.0,4161.0
2967,beads,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,1.0,7.0,11.0
2968,beaks,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,1.0,2.0
2969,beams,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,3.0,6.0,8.0
2970,beans,lcnl,28.0,3.33220451,6.36455022,#N/A,#N/A,#N/A,44.0,57.0,46.0
2971,beards,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
2972,bears,lcnl,17.0,2.833213344,6.908951778,#N/A,#N/A,#N/A,93.0,52.0,37.0
2973,beasts,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.0,3.0,10.0
2974,beats,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,5.0,7.0
2976,beds,lcnl,6.0,1.791759469,8.045182537,#N/A,#N/A,#N/A,24.0,15.0,16.0
2978,beeps,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2979,beers,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2980,bees,lcnl,25.0,3.218875825,6.488192314,#N/A,#N/A,#N/A,51.0,54.0,29.0
2981,beets,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,6.0,3.0,2.0
2982,begged,lcnl,11.0,2.397895273,7.383885707999999,#N/A,#N/A,#N/A,20.0,29.0,24.0
2985,bells,lcnl,21.0,3.044522438,6.678412627,#N/A,#N/A,#N/A,8.0,16.0,21.0
2986,belts,lcnl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,7.0,3.0,2.0
2987,ben,lcnl,4.0,1.386294361,8.487546753,#N/A,#N/A,#N/A,490.0,133.0,76.0
2988,bends,lcnl,5.0,1.609437912,8.244096157000001,#N/A,#N/A,#N/A,0.0,5.0,4.0
2990,berths,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2991,bets,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.0,2.0,0.0
2994,bids,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2995,bier,lcnl,#N/A,#N/A,#N/A,11.22,4.38,4.488,#N/A,#N/A,#N/A
2996,biff,lcnl,#N/A,#N/A,#N/A,11.7357,5.78,4.69428,#N/A,#N/A,#N/A
2997,bikes,lcnl,6.0,1.791759469,8.045182537,#N/A,#N/A,#N/A,24.0,19.0,9.0
2998,bilk,lcnl,#N/A,#N/A,#N/A,13.88,2.36,5.5520000000000005,#N/A,#N/A,#N/A
3001,bills,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,29.0,25.0,13.0
3002,binds,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
3003,bins,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,2.0,1.0
3004,birds,lcnl,50.0,3.912023005,5.731965691,#N/A,#N/A,#N/A,295.0,183.0,149.0
3005,births,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
3006,bisque,lcnl,#N/A,#N/A,#N/A,14.0,3.85,5.6,#N/A,#N/A,#N/A
3008,bites,lcnl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,15.0,9.0,8.0
3009,bits,lcnl,7.0,1.9459101490000001,7.877003467000001,#N/A,#N/A,#N/A,26.0,31.0,33.0
3010,biz,lcnl,#N/A,#N/A,#N/A,9.93,3.05,3.972,#N/A,#N/A,#N/A
3011,blab,lcnl,1.0,0.0,10.0,7.95,3.65,3.18,#N/A,#N/A,#N/A
3014,blades,lcnl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,0.0,3.0,6.0
3015,blah,lcnl,4.0,1.386294361,8.487546753,8.98188,4.65,3.592752,#N/A,#N/A,#N/A
3016,blamed,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,3.0,3.0
3019,blare,lcnl,#N/A,#N/A,#N/A,10.22,2.26,4.088,#N/A,#N/A,#N/A
3021,blares,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3022,blasts,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
3023,blazed,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,3.0
3025,bleach,lcnl,1.0,0.0,10.0,8.0,3.25,3.2,0.0,1.0,0.0
3026,bleached,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,2.0
3030,blends,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
3031,blessed,lcnl,1.0,0.0,10.0,6.11,2.69,2.444,0.0,2.0,4.0
3034,blinked,lcnl,4.0,1.386294361,8.487546753,#N/A,#N/A,#N/A,6.0,12.0,12.0
3035,blinks,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3036,blip,lcnl,#N/A,#N/A,#N/A,11.31,4.63,4.524,#N/A,#N/A,#N/A
3040,blocks,lcnl,11.0,2.397895273,7.383885707999999,#N/A,#N/A,#N/A,45.0,36.0,39.0
3043,blonde,lcnl,#N/A,#N/A,#N/A,6.06,1.21,2.424,2.0,3.0,2.0
3045,bloomed,lcnl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,0.0,0.0,1.0
3047,blotch,lcnl,#N/A,#N/A,#N/A,9.28,4.13,3.7119999999999997,#N/A,#N/A,#N/A
3049,blows,lcnl,8.0,2.079441542,7.73132013,#N/A,#N/A,#N/A,11.0,15.0,16.0
3050,blues,lcnl,#N/A,#N/A,#N/A,9.81,3.16,3.9240000000000004,1.0,1.0,3.0
3051,bluffs,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,1.0
3052,blurb,lcnl,#N/A,#N/A,#N/A,11.56,3.65,4.6240000000000006,#N/A,#N/A,#N/A
3053,blurred,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,2.0,2.0
3055,blurt,lcnl,#N/A,#N/A,#N/A,8.76,2.17,3.504,#N/A,#N/A,#N/A
3057,blushed,lcnl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,3.0,2.0,2.0
3058,boards,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,26.0,26.0,21.0
3061,boats,lcnl,5.0,1.609437912,8.244096157000001,#N/A,#N/A,#N/A,55.0,57.0,44.0
3062,bobbed,lcnl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,2.0,2.0,4.0
3067,bode,lcnl,#N/A,#N/A,#N/A,10.93,3.56,4.372,#N/A,#N/A,#N/A
3068,boiled,lcnl,9.0,2.197224577,7.60281832,#N/A,#N/A,#N/A,2.0,4.0,6.0
3069,boils,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,1.0
3070,bolts,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,4.0
3071,bombs,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,1.0,1.0
3072,bonds,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
3073,bones,lcnl,10.0,2.3025850930000002,7.487869534,#N/A,#N/A,#N/A,48.0,68.0,92.0
3074,books,lcnl,45.0,3.80666249,5.846914477,#N/A,#N/A,#N/A,290.0,197.0,177.0
3075,booms,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3079,booths,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,1.0
3080,boots,lcnl,12.0,2.48490665,7.288955913,4.86,2.71,1.9440000000000002,50.0,48.0,43.0
3081,bored,lcnl,6.0,1.791759469,8.045182537,6.25,1.68,2.5,6.0,14.0,18.0
3083,botch,lcnl,#N/A,#N/A,#N/A,10.53,3.39,4.212,#N/A,#N/A,#N/A
3084,boughs,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,1.0
3085,bounced,lcnl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,11.0,23.0,19.0
3087,bowls,lcnl,5.0,1.609437912,8.244096157000001,#N/A,#N/A,#N/A,1.0,6.0,7.0
3088,bows,lcnl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,2.0,6.0,5.0
3089,boys,lcnl,48.0,3.871201011,5.776502667000001,#N/A,#N/A,#N/A,576.0,400.0,324.0
3090,bra,lcnl,#N/A,#N/A,#N/A,8.21,2.18,3.2840000000000003,#N/A,#N/A,#N/A
3094,braids,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,6.0,3.0,2.0
3095,brains,lcnl,7.0,1.9459101490000001,7.877003467000001,#N/A,#N/A,#N/A,7.0,9.0,7.0
3096,braise,lcnl,#N/A,#N/A,#N/A,13.607018,4.77,5.4428072,#N/A,#N/A,#N/A
3097,brakes,lcnl,12.0,2.48490665,7.288955913,#N/A,#N/A,#N/A,5.0,10.0,10.0
3098,brands,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
3101,bray,lcnl,4.0,1.386294361,8.487546753,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3102,brayed,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3104,braze,lcnl,#N/A,#N/A,#N/A,10.623058,2.55,4.2492232,#N/A,#N/A,#N/A
3105,breads,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,1.0
3107,breasts,lcnl,#N/A,#N/A,#N/A,8.027632,2.63,3.2110528,0.0,1.0,0.0
3108,breaths,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,2.0,4.0
3109,breech,lcnl,#N/A,#N/A,#N/A,11.79,3.39,4.715999999999999,0.0,0.0,0.0
3110,breeds,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
3114,bricks,lcnl,9.0,2.197224577,7.60281832,#N/A,#N/A,#N/A,3.0,16.0,11.0
3120,brine,lcnl,#N/A,#N/A,#N/A,14.25,4.74,5.7,0.0,0.0,1.0
3121,brings,lcnl,8.0,2.079441542,7.73132013,#N/A,#N/A,#N/A,26.0,23.0,19.0
3124,brogue,lcnl,#N/A,#N/A,#N/A,10.44,3.91,4.176,#N/A,#N/A,#N/A
3127,bronx,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,2.0
3131,brooks,lcnl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,13.0,9.0,3.0
3132,brooms,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,2.0,1.0,1.0
3134,brows,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,2.0
3135,brunch,lcnl,1.0,0.0,10.0,8.68,3.22,3.472,#N/A,#N/A,#N/A
3136,brushed,lcnl,8.0,2.079441542,7.73132013,#N/A,#N/A,#N/A,21.0,28.0,21.0
3138,bucks,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,1.0,4.0,3.0
3140,buds,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,3.0,8.0,10.0
3141,bugs,lcnl,9.0,2.197224577,7.60281832,#N/A,#N/A,#N/A,58.0,28.0,25.0
3142,builds,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,4.0,4.0
3143,bulbs,lcnl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,2.0,5.0,5.0
3144,bulged,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,1.0
3146,bulls,lcnl,4.0,1.386294361,8.487546753,#N/A,#N/A,#N/A,0.0,1.0,3.0
3147,bumped,lcnl,7.0,1.9459101490000001,7.877003467000001,#N/A,#N/A,#N/A,24.0,14.0,10.0
3148,bumps,lcnl,9.0,2.197224577,7.60281832,#N/A,#N/A,#N/A,71.0,15.0,10.0
3150,bung,lcnl,#N/A,#N/A,#N/A,11.6,3.72,4.64,#N/A,#N/A,#N/A
3151,bunks,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,0.0,1.0
3152,buns,lcnl,7.0,1.9459101490000001,7.877003467000001,#N/A,#N/A,#N/A,11.0,5.0,3.0
3154,burned,lcnl,7.0,1.9459101490000001,7.877003467000001,#N/A,#N/A,#N/A,17.0,46.0,53.0
3155,burns,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,13.0,17.0,11.0
3156,burp,lcnl,3.0,1.098612289,8.80140916,4.67,1.88,1.8679999999999999,#N/A,#N/A,#N/A
3157,burps,lcnl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3160,butch,lcnl,#N/A,#N/A,#N/A,11.32642,4.16,4.530568000000001,73.0,10.0,1.0
3162,buys,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,2.0,6.0,3.0
3163,buzzed,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,3.0,3.0
3166,cakes,lcnl,6.0,1.791759469,8.045182537,#N/A,#N/A,#N/A,25.0,25.0,15.0
3167,called,lcnl,142.0,4.955827058000001,4.5931708780000005,#N/A,#N/A,#N/A,921.0,926.0,1095.0
3168,calls,lcnl,10.0,2.3025850930000002,7.487869534,#N/A,#N/A,#N/A,50.0,37.0,28.0
3169,calve,lcnl,#N/A,#N/A,#N/A,8.843339,4.27,3.5373356,#N/A,#N/A,#N/A
3170,calves,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,2.0,3.0
3171,camps,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,4.0,7.0
3172,canes,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.0,0.0,0.0
3173,cans,lcnl,22.0,3.091042453,6.627659085,#N/A,#N/A,#N/A,37.0,32.0,38.0
3175,caps,lcnl,41.0,3.713572067,5.9484765379999995,#N/A,#N/A,#N/A,45.0,6.0,8.0
3176,cards,lcnl,4.0,1.386294361,8.487546753,#N/A,#N/A,#N/A,22.0,43.0,21.0
3177,cared,lcnl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,8.0,19.0,24.0
3178,cares,lcnl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,8.0,15.0,11.0
3179,carp,lcnl,1.0,0.0,10.0,11.42,4.9,4.568,#N/A,#N/A,#N/A
3180,cars,lcnl,58.0,4.060443011,5.570038812999999,#N/A,#N/A,#N/A,173.0,182.0,132.0
3181,carts,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,2.0,2.0
3182,carved,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,4.0,10.0,16.0
3184,cases,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.0,13.0,18.0
3188,casts,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,0.0,2.0
3189,cats,lcnl,105.0,4.65396035,4.922508784,#N/A,#N/A,#N/A,175.0,83.0,52.0
3191,caused,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,5.0,10.0,31.0
3192,causes,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,8.0,21.0
3193,caves,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.0,6.0,13.0
3194,caw,lcnl,4.0,1.386294361,8.487546753,#N/A,#N/A,#N/A,6.0,3.0,2.0
3195,ceased,lcnl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,0.0,0.0,2.0
3196,cede,lcnl,#N/A,#N/A,#N/A,15.5,3.17,6.2,#N/A,#N/A,#N/A
3197,cells,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,14.0,55.0
3198,celts,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
3199,cents,lcnl,11.0,2.397895273,7.383885707999999,#N/A,#N/A,#N/A,25.0,41.0,38.0
3202,chaff,lcnl,#N/A,#N/A,#N/A,10.25,4.06,4.1,#N/A,#N/A,#N/A
3203,chains,lcnl,7.0,1.9459101490000001,7.877003467000001,#N/A,#N/A,#N/A,4.0,3.0,6.0
3204,chairs,lcnl,17.0,2.833213344,6.908951778,#N/A,#N/A,#N/A,16.0,31.0,29.0
3205,chalks,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3209,charms,lcnl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,0.0,0.0,1.0
3210,charred,lcnl,#N/A,#N/A,#N/A,10.2,4.35,4.08,0.0,0.0,0.0
3212,charts,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,3.0,3.0
3213,chaste,lcnl,#N/A,#N/A,#N/A,13.11,4.04,5.244,#N/A,#N/A,#N/A
3214,chats,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3216,checked,lcnl,7.0,1.9459101490000001,7.877003467000001,#N/A,#N/A,#N/A,31.0,29.0,23.0
3217,checks,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,5.0,4.0,4.0
3218,cheeks,lcnl,5.0,1.609437912,8.244096157000001,#N/A,#N/A,#N/A,0.0,16.0,21.0
3219,cheep,lcnl,3.0,1.098612289,8.80140916,6.64,4.14,2.6559999999999997,#N/A,#N/A,#N/A
3221,cheers,lcnl,4.0,1.386294361,8.487546753,8.587917,3.83,3.4351667999999997,3.0,3.0,4.0
3223,chests,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,0.0,1.0
3224,chewed,lcnl,9.0,2.197224577,7.60281832,#N/A,#N/A,#N/A,5.0,11.0,13.0
3226,chicks,lcnl,11.0,2.397895273,7.383885707999999,#N/A,#N/A,#N/A,38.0,5.0,3.0
3227,chiefs,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,3.0
3228,chills,lcnl,4.0,1.386294361,8.487546753,#N/A,#N/A,#N/A,1.0,0.0,0.0
3230,chimp,lcnl,#N/A,#N/A,#N/A,7.17,3.28,2.868,0.0,0.0,0.0
3231,chimps,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,0.0,0.0
3232,chink,lcnl,#N/A,#N/A,#N/A,10.47,3.83,4.188000000000001,#N/A,#N/A,#N/A
3236,chips,lcnl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,46.0,10.0,8.0
3237,chirp,lcnl,2.0,0.693147181,9.243773377,4.63,1.71,1.8519999999999999,#N/A,#N/A,#N/A
3238,chirped,lcnl,10.0,2.3025850930000002,7.487869534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3243,choked,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,1.0,5.0,7.0
3246,chopped,lcnl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,2.0,4.0,6.0
3247,chops,lcnl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,9.0,4.0,3.0
3249,chores,lcnl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,10.0,9.0,17.0
3253,chub,lcnl,#N/A,#N/A,#N/A,10.6,4.85,4.24,#N/A,#N/A,#N/A
3255,chug,lcnl,7.0,1.9459101490000001,7.877003467000001,9.37,3.7,3.7479999999999998,#N/A,#N/A,#N/A
3257,chugs,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3260,chunks,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,2.0,1.0,3.0
3261,churned,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.0,0.0,1.0
3264,cited,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
3266,claims,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,1.0,2.0,2.0
3267,clamped,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,2.0
3269,clams,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,2.0,2.0
3271,clank,lcnl,3.0,1.098612289,8.80140916,6.95,2.74,2.7800000000000002,#N/A,#N/A,#N/A
3274,clans,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
3275,clapped,lcnl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,16.0,27.0,15.0
3276,claps,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3277,clasp,lcnl,#N/A,#N/A,#N/A,8.63,2.81,3.4520000000000004,#N/A,#N/A,#N/A
3278,clasped,lcnl,1.0,0.0,10.0,#N/A,#N/A,#N/A,2.0,2.0,3.0
3280,claws,lcnl,12.0,2.48490665,7.288955913,#N/A,#N/A,#N/A,15.0,17.0,17.0
3282,cleaned,lcnl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,55.0,38.0,23.0
3283,cleans,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.0,3.0,0.0
3284,cleanse,lcnl,#N/A,#N/A,#N/A,8.11,3.16,3.2439999999999998,#N/A,#N/A,#N/A
3285,cleansed,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
3287,cleave,lcnl,#N/A,#N/A,#N/A,13.31,3.59,5.324,#N/A,#N/A,#N/A
3289,clef,lcnl,#N/A,#N/A,#N/A,12.56,3.55,5.024,#N/A,#N/A,#N/A
3291,clenched,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,3.0,5.0
3292,clerks,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
3293,clicked,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,3.0
3294,clicks,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
3295,cliffs,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,6.0,12.0
3296,climbed,lcnl,57.0,4.043051268,5.58901328,#N/A,#N/A,#N/A,133.0,125.0,87.0
3297,climbs,lcnl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,5.0,5.0,2.0
3298,clime,lcnl,#N/A,#N/A,#N/A,13.67,5.08,5.468,#N/A,#N/A,#N/A
3301,clings,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
3302,clink,lcnl,#N/A,#N/A,#N/A,9.44,4.44,3.776,#N/A,#N/A,#N/A
3305,clips,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,1.0
3306,clique,lcnl,#N/A,#N/A,#N/A,12.42,2.32,4.968,#N/A,#N/A,#N/A
3308,cloaks,lcnl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
3309,clocks,lcnl,8.0,2.079441542,7.73132013,#N/A,#N/A,#N/A,3.0,7.0,8.0
